λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.344579530383071	1.0708460214622912	-0.07395993015624185	0.041406057437215434	0.2946098907344637	0.3271261269843206	1.5741635744600675	3.3898160524558274	20.639919875776094	12.90721233411864	4.578000000000002	1
