λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
3.30546199506006	0.9636965175732207	0.003377066521772263	0.11306085000988322	0.5279752146079388	0.24332560264292613	1.507338459882469	1.5233736426559703	15.188063170619051	3.919458454550414	17.278000000000013	17
