λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
1.6983627963416477	1.0067492628286236	-0.112847867810739	-0.12184216871755037	0.26184551729106276	0.3218621870039393	1.7107184820299168	1.5118632796093872	10.092677475060079	0.36538074281499155	3.3970000000000016	1
