λ	μ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.26178365724218766	0.039271747779064295	0.7587989095866574	0.8879187832668126	1.3160681786580455	0.3331946402390565	1.9999999999999998	0
