λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
4.038424656081329	1.1368437040375816	0.10814291238440404	-0.07974270871291565	0.2561882735791577	0.22907974476297058	1.0720041619122682	3.240013256183154	6.014821245638606	5.079755438880279	21.18499999999999	23
