λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
3.648047916203259	0.5998175054225177	-0.10946476701130953	-0.04211564396503915	0.2171583628305921	0.2596182592909286	1.9610158443878531	1.3968506021574398	9.616373228283136	1.4770116239920428	19.936000000000003	11
