λ	μ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.30738837374887445	0.1484445040516283	1.7087996351600236	0.22767082018973545	1.0608538211857819	1.6006736185839376	3.5639670437700217	0
