λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.8770901167744496	0.35746758414710156	-0.11605414722273398	0.01673136974605879	0.2690372852894548	0.26025919156020755	0.28273634261217745	6.210817649206736	3.9448106340417035	12.469122052541328	7.344999999999998	6
