λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
3.2921800202209575	0.4600660635457992	0.13237254977368038	0.019349373730724175	0.3044454747504826	0.33760139962285635	0.17801362350190625	1.8392102145628524	7.738212243560252	7.9023203994069995	8.320000000000002	5
