λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.2852452021424746	0.7471330467711081	-0.08369753246696554	-0.056514125300355614	0.302707726502278	0.29040449232984533	1.2213749935464728	3.20694875969384	5.130272688060067	3.888661825977709	2.0000000000000013	0
