λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.717379155661803	0.07344660827523342	0.12998550132675293	0.01888072686669071	0.26293895488213676	0.3279715499855244	2.262235557071486	0.6900913775333011	8.18533442216839	19.006308070089894	2.0800000000000014	0
