λ	μ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.7560003862627394	0.4038843105743314	0.49357417614034316	0.7228299057221012	1.9459697377211946	0.8291407651265074	2.9072063754443347	1
