λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.6164924615306373	1.2705319876843502	-0.040114184443537274	-0.025578055960560564	0.3869965334955224	0.25420910294686455	2.241919740551485	0.5534581440454245	8.55475706218455	25.468464785771527	6.033000000000003	4
