λ	μ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.8395717141627993	1.4413150140543853	1.0065467350306838	1.1603282740378538	0.9962100306174936	0.4372847947895537	3.7955834178046413	3
