λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.598954739840507	0.14491216006353969	0.049224568652518286	0.09809798121241488	0.3213612855143384	0.46353655530168647	2.5557639649206725	1.5702554465344105	13.60156511019207	9.735575645198288	2.5130000000000017	0
