λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.3369852358370857	0.023689390972332858	0.0019773202531965304	-0.020126548751814802	0.15922619174019106	0.3261818018988632	0.713974365229753	1.7339759223381455	9.667366688670182	2.760091509584921	7.396000000000004	0
