λ	μ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.15022775437434538	0.4340306960503022	1.6758705457992675	0.1878749865975856	1.3230567989300666	1.9439824775837358	2.0000000000000004	0
