λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.887908951575458	0.3496385869787909	0.11468183710846823	0.04038599719410632	0.3166100898883264	0.31376680481877306	0.4296579342923155	1.2228976223880625	1.1534038430345601	7.8665326717646735	74.96400000000011	30
