λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
1.8379270158917358	0.4733974935636993	-0.036563838197758644	-0.007730274231602501	0.276338261965612	0.39886852021229374	2.8065639735081556	3.135289721519835	19.755979286690692	15.63647077138673	3.6880000000000024	1
