λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.5554452075902612	0.17427374762223838	0.18031969688751337	0.034860352779660236	0.34017883215276096	0.44346416007661205	0.7414773407459847	1.9901618183699554	19.526540888149526	1.9547846245638218	2.1330000000000013	0
