λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
4.238490513186712	0.2952667558406378	0.014772406557370122	-0.03678840179265574	0.38041476856402673	0.36233988198210815	1.1601779067826494	1.3772261347470915	2.8420076256558384	4.142866717643388	35.98300000000003	23
