λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
1.9948844894906712	0.21958055963441067	-0.17728802264554822	0.048157229838094284	0.3891286344466172	0.3159817057706088	1.3912995308492324	0.5975264081140605	0.4299079879760536	5.6656153359413315	2.378000000000001	0
