λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.1152270414202307	0.4835666457035881	0.12152517992854239	-0.0670340315447986	0.37634138955988017	0.4412108967637116	4.85006917191594	1.434479778903198	13.061204658205607	12.857156925781153	2.0000000000000013	0
