λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
1.7258608475723571	0.5784136080417335	0.04876501891105827	-0.00825400978057957	0.44919793780711176	0.2872810615770515	1.9595411304390329	2.7575040573275214	10.794099979315943	25.440737062742727	4.266000000000004	4
