λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.307153709515877	0.8172188058250277	0.042858897103329054	-0.08457071344836754	0.18726559504364018	0.3157259239787286	0.0730941398871381	2.8155265372388882	36.82548998892989	1.6094786566094343	16.372000000000007	9
