λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
4.175618528068068	1.190893599506885	0.06865485157023964	-0.01863867700825075	0.4261908729364341	0.30800912468744374	1.237725268945101	0.946907200879066	14.416741863524479	4.28748037514827	16.593000000000007	23
