λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.33215629375602995	0.4566283276521346	0.04984337890286247	0.11074845649059602	0.2886165658857217	0.2989951340603285	2.72125535866866	1.6902100323137603	8.419378012411187	27.295219954264628	2.0000000000000013	0
