λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.6190691040463566	1.6576178633430931	0.1821804685756494	-0.06257887136670462	0.4079472287032902	0.31245963618643013	1.9394963559483622	1.4978627724206137	21.129906680285043	9.74003947919798	2.552000000000002	2
