λ	μ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.4119579035249007	0.28394751295746273	0.12390357504688893	1.4053955752557623	1.6165781034450346	2.4417855453037536	3.2578005272570687	1
