λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.1071964642212517	0.4440523809650572	-0.0021250472140201893	-0.129794181121515	0.31782444692542156	0.4681816778552435	0.3271243346098746	1.5690592776033307	21.085015692733904	31.02440436783629	8.501000000000005	7
