λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.407829715213283	0.936606565596388	-0.0832625894357269	-0.06034330577314432	0.31490451105673356	0.2364668775295497	1.7989068807099844	4.8274114292984525	4.004043548395128	27.586034100978676	8.352000000000002	4
