λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.3285297570057478	0.16404233635591126	0.006335245398509263	-0.11165574812609343	0.37012680916969837	0.26926359690936835	0.5117700360811677	2.0124089965051457	8.935415791563008	22.02567664424101	2.0000000000000013	0
