λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
2.474174901678336	0.10538512978872443	-0.026971852162795414	-0.06399717911483284	0.43826497831916966	0.3771358971041242	1.6170789353566883	1.8308568303273076	3.9325800773492103	8.147151387944023	12.165000000000012	1
