λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.8426527832812059	0.2952960341311189	-0.09588772251772931	0.2076068292950719	0.25352039964441037	0.37586191723150614	1.781981484256979	0.061330933158043915	10.73749519987014	24.884414285904604	7.050000000000006	1
