λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
1.2010006210570061	0.17995724653990589	0.07888960824399456	0.0339330123770731	0.2040139627635927	0.3459856178204091	1.9740035645652037	1.3636187253805079	8.337075412203081	6.342926710646756	4.945000000000003	1
