λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
0.7993456245144247	1.0912336053442282	-0.028252125556305848	0.06934969582300744	0.30743045990317835	0.4341009241797404	1.5103730361775263	0.7443732164886117	3.663705820273125	20.754350655205812	2.0000000000000013	0
