λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
7.007045773835671	1.2747520034835034	-0.06404770360008522	-0.012784490972489449	0.43293140874836433	0.49949579392671584	1.122749868209655	1.2713515251125282	6.803103320001481	5.950769708332532	51.136000000000045	61
