λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
4.192509288671099	0.8051757489606974	0.06535102633084182	-0.10774961013910876	0.3881851227054193	0.327347852042256	2.76101927392649	0.4755568305708182	8.870820767200813	5.765939408421645	30.064999999999998	14
