λ	μ	αλ	αμ	σλ	σμ	ψ1	ψ2	ω1	ω2	tree_length	n_extinct
1.4335686385619932	0.19053719167354546	0.0032949217914584753	-0.17204376717023348	0.3466969418879436	0.3803173100200645	0.8679730852865977	1.2987621795038058	23.73415802484303	19.818062279814882	3.208000000000002	0
